Year,State,TotalCount,pop1000,epi_rate,division,region
1956,MICHIGAN,40655,7467,5444.623007901433,East North Central,North Central
1956,MINNESOTA,1361,3240,420.0617283950617,West North Central,North Central
1956,MISSISSIPPI,2277,2086,1091.562799616491,East South Central,South
1956,MISSOURI,5344,4163,1283.6896468892623,West North Central,North Central
1956,MONTANA,6768,656,10317.073170731706,Mountain,West
1956,NEBRASKA,2502,1397,1790.9806728704368,West North Central,North Central
1956,NEVADA,142,250,568,Mountain,West
1956,NEW HAMPSHIRE,201,566,355.1236749116608,New England,Northeast
1956,NEW JERSEY,19471,5615,3467.6758682101513,Middle Atlantic,Northeast
1956,NEW MEXICO,4005,806,4968.9826302729525,Mountain,West
1956,NEW YORK,50183,16112,3114.6350546176764,Middle Atlantic,Northeast
1956,NORTH CAROLINA,7720,4309,1791.598978881411,South Atlantic,South
1956,NORTH DAKOTA,2259,613,3685.1549755301794,West North Central,North Central
1956,OHIO,44526,9207,4836.102965135224,East North Central,North Central
1956,OKLAHOMA,10018,2273,4407.391113066432,West South Central,South
1956,OREGON,2366,1698,1393.4040047114252,Pacific,West
1956,PENNSYLVANIA,43979,10972,4008.293838862559,Middle Atlantic,Northeast
1956,RHODE ISLAND,193,840,229.76190476190476,New England,Northeast
1956,SOUTH CAROLINA,8646,2229,3878.8694481830416,South Atlantic,South
1956,SOUTH DAKOTA,581,670,867.1641791044776,West North Central,North Central
1956,TENNESSEE,21735,3415,6364.568081991215,East South Central,South
1956,TEXAS,67467,8830,7640.656851642129,West South Central,South
1956,UTAH,2531,809,3128.5537700865266,Mountain,West
1956,VERMONT,1349,377,3578.2493368700266,New England,Northeast
1956,VIRGINIA,23701,3722,6367.813003761418,South Atlantic,South
1956,WASHINGTON,13059,2668,4894.677661169415,Pacific,West
1956,WEST VIRGINIA,10985,1857,5915.455035002693,South Atlantic,South
1956,WISCONSIN,27007,3742,7217.263495456975,East North Central,North Central
1956,WYOMING,2004,312,6423.076923076924,Mountain,West
1957,ALABAMA,9127,3109,2935.6706336442585,East South Central,South
1957,ALASKA,986,231,4268.398268398269,Pacific,West
1957,ARIZONA,7786,1125,6920.88888888889,Mountain,West
1957,ARKANSAS,1320,1733,761.6849394114253,West South Central,South
1957,CALIFORNIA,49864,14264,3495.793606281548,Pacific,West
1957,COLORADO,2877,1664,1728.9663461538462,Mountain,West
1957,CONNECTICUT,9647,2359,4089.444679949131,New England,Northeast
1957,DELAWARE,323,426,758.2159624413146,South Atlantic,South
1957,FLORIDA,5181,4372,1185.0411710887465,South Atlantic,South
1957,GEORGIA,5927,3766,1573.8183749336165,South Atlantic,South
1957,HAWAII,4604,584,7883.561643835616,Pacific,West
1957,IDAHO,3249,642,5060.747663551401,Mountain,West
1957,ILLINOIS,9688,9668,1002.0686801820437,East North Central,North Central
1957,INDIANA,8094,4529,1787.1494811216603,East North Central,North Central
1957,IOWA,8927,2716,3286.818851251841,West North Central,North Central
1957,KANSAS,12,2128,5.639097744360902,West North Central,North Central
1957,KENTUCKY,15998,2928,5463.79781420765,East South Central,South
1957,LOUISIANA,1085,3115,348.3146067415731,West South Central,South
1957,MAINE,4549,943,4823.966065747614,New England,Northeast
1957,MARYLAND,2556,2873,889.6623738252698,South Atlantic,South
1957,MASSACHUSETTS,11166,4929,2265.3682288496652,New England,Northeast
1957,MICHIGAN,17553,7569,2319.0646056282203,East North Central,North Central
1957,MINNESOTA,7467,3274,2280.6963958460597,West North Central,North Central
1957,MISSISSIPPI,1258,2088,602.4904214559386,East South Central,South
1957,MISSOURI,4147,4189,989.9737407495822,West North Central,North Central
1957,MONTANA,3502,667,5250.374812593704,Mountain,West
1957,NEBRASKA,228,1394,163.55810616929696,West North Central,North Central
1957,NEVADA,1536,260,5907.692307692308,Mountain,West
1957,NEW HAMPSHIRE,420,572,734.2657342657343,New England,Northeast
1957,NEW JERSEY,25953,5737,4523.792923130556,Middle Atlantic,Northeast
1957,NEW MEXICO,6317,847,7458.0873671782765,Mountain,West
1957,NEW YORK,38325,16374,2340.600952729938,Middle Atlantic,Northeast
1957,NORTH CAROLINA,1933,4368,442.53663003663,South Atlantic,South
1957,NORTH DAKOTA,3858,612,6303.921568627451,West North Central,North Central
1957,OHIO,8214,9410,872.9011689691816,East North Central,North Central
1957,OKLAHOMA,1510,2282,661.7002629272569,West South Central,South
1957,OREGON,15163,1712,8856.892523364486,Pacific,West
1957,PENNSYLVANIA,12511,10954,1142.1398575862697,Middle Atlantic,Northeast
1957,RHODE ISLAND,621,851,729.7297297297297,New England,Northeast
1957,SOUTH CAROLINA,5665,2274,2491.2049252418647,South Atlantic,South
1957,SOUTH DAKOTA,543,666,815.3153153153153,West North Central,North Central
1957,TENNESSEE,15389,3434,4481.362842166569,East South Central,South
1957,TEXAS,42381,9070,4672.6571113561195,West South Central,South
1957,UTAH,14239,826,17238.49878934625,Mountain,West
1957,VERMONT,2802,376,7452.1276595744675,New England,Northeast
1957,VIRGINIA,4965,3844,1291.6233090530698,South Atlantic,South
1957,WASHINGTON,16618,2724,6100.587371512481,Pacific,West
1957,WEST VIRGINIA,3771,1843,2046.1204557786216,South Atlantic,South
1957,WISCONSIN,38072,3791,10042.732788182537,East North Central,North Central
1957,WYOMING,216,314,687.8980891719744,Mountain,West
1958,ALABAMA,7650,3163,2418.5899462535567,East South Central,South
1958,ALASKA,1231,224,5495.535714285715,Pacific,West
1958,ARIZONA,9806,1193,8219.614417435037,Mountain,West
1958,ARKANSAS,3001,1726,1738.702201622248,West South Central,South
1958,CALIFORNIA,34913,14880,2346.30376344086,Pacific,West
1958,COLORADO,9394,1667,5635.272945410918,Mountain,West
1958,CONNECTICUT,15750,2446,6439.084219133279,New England,Northeast
1958,DELAWARE,508,433,1173.2101616628174,South Atlantic,South
1958,FLORIDA,12316,4630,2660.0431965442763,South Atlantic,South
1958,GEORGIA,6541,3804,1719.5057833859096,South Atlantic,South
1958,HAWAII,574,605,948.7603305785124,Pacific,West
1958,IDAHO,3698,646,5724.458204334365,Mountain,West
1958,ILLINOIS,22962,9886,2322.678535302448,East North Central,North Central
1958,INDIANA,18132,4583,3956.3604625790963,East North Central,North Central
1958,IOWA,12546,2708,4632.939438700148,West North Central,North Central
1958,KANSAS,71,2142,33.146591970121385,West North Central,North Central
1958,KENTUCKY,18230,2961,6156.703816278285,East South Central,South
1958,LOUISIANA,272,3155,86.2123613312203,West South Central,South
1958,MAINE,4295,944,4549.78813559322,New England,Northeast
1958,MARYLAND,6015,2982,2017.102615694165,South Atlantic,South
1958,MASSACHUSETTS,35569,5010,7099.600798403194,New England,Northeast
1958,MICHIGAN,40569,7667,5291.3786357114905,East North Central,North Central
1958,MINNESOTA,1254,3313,378.5089043163296,West North Central,North Central
1958,MISSISSIPPI,1404,2086,673.058485139022,East South Central,South
1958,MISSOURI,3442,4186,822.2646918299092,West North Central,North Central
1958,MONTANA,7021,666,10542.042042042041,Mountain,West
1958,NEBRASKA,1504,1383,1087.4909616775126,West North Central,North Central
1958,NEVADA,198,269,736.0594795539034,Mountain,West
1958,NEW HAMPSHIRE,2112,581,3635.1118760757317,New England,Northeast
1958,NEW JERSEY,25239,5890,4285.059422750424,Middle Atlantic,Northeast
1958,NEW MEXICO,8082,886,9121.896162528215,Mountain,West
1958,NEW YORK,59920,16601,3609.4211192096864,Middle Atlantic,Northeast
1958,NORTH CAROLINA,4061,4376,928.016453382084,South Atlantic,South
1958,NORTH DAKOTA,4286,606,7072.607260726072,West North Central,North Central
1958,OHIO,29906,9599,3115.532868007084,East North Central,North Central
1958,OKLAHOMA,7197,2267,3174.6801940891046,West South Central,South
1958,OREGON,8905,1718,5183.352735739231,Pacific,West
1958,PENNSYLVANIA,33968,11058,3071.803219388678,Middle Atlantic,Northeast
1958,RHODE ISLAND,4255,858,4959.207459207459,New England,Northeast
1958,SOUTH CAROLINA,10788,2304,4682.291666666667,South Atlantic,South
1958,SOUTH DAKOTA,121,656,184.4512195121951,West North Central,North Central
1958,TENNESSEE,27150,3471,7821.953327571305,East South Central,South
1958,TEXAS,81933,9252,8855.706874189364,West South Central,South
1958,UTAH,3860,845,4568.047337278107,Mountain,West
1958,VERMONT,2084,380,5484.210526315789,New England,Northeast
1958,VIRGINIA,21429,3914,5474.961676034747,South Atlantic,South
1958,WASHINGTON,10554,2773,3805.986296429859,Pacific,West
1958,WEST VIRGINIA,11683,1845,6332.249322493225,South Atlantic,South
1958,WISCONSIN,62884,3843,16363.257871454593,East North Central,North Central
1958,WYOMING,1362,315,4323.809523809524,Mountain,West
1959,ALABAMA,3467,3204,1082.0848938826466,East South Central,South
1959,ALASKA,1829,224,8165.178571428572,Pacific,West
1959,ARIZONA,9067,1261,7190.325138778747,Mountain,West
1959,ARKANSAS,816,1756,464.6924829157175,West South Central,South
1959,CALIFORNIA,38951,15467,2518.329346350294,Pacific,West
1959,COLORADO,7037,1710,4115.204678362574,Mountain,West
1959,CONNECTICUT,13030,2523,5164.4867221561635,New England,Northeast
1959,DELAWARE,616,441,1396.8253968253966,South Atlantic,South
1959,FLORIDA,3592,4808,747.0881863560733,South Atlantic,South
1959,GEORGIA,445,3868,115.04653567735264,South Atlantic,South
1959,HAWAII,3686,622,5926.04501607717,Pacific,West
1959,IDAHO,1624,657,2471.841704718417,Mountain,West
1959,ILLINOIS,9611,9986,962.4474263969557,East North Central,North Central
1959,INDIANA,4595,4613,996.0979839583784,East North Central,North Central
1959,IOWA,11468,2729,4202.271894466838,West North Central,North Central
1959,KENTUCKY,6647,2999,2216.4054684894963,East South Central,South
1959,LOUISIANA,68,3208,21.197007481296758,West South Central,South
1959,MAINE,2588,957,2704.284221525601,New England,Northeast
1959,MARYLAND,2333,3066,760.9262883235485,South Atlantic,South
1959,MASSACHUSETTS,6305,5117,1232.1672855188588,New England,Northeast
1959,MICHIGAN,11469,7767,1476.6319042101197,East North Central,North Central
1959,MINNESOTA,2694,3366,800.3565062388592,West North Central,North Central
1959,MISSISSIPPI,1421,2138,664.6398503274088,East South Central,South
1959,MISSOURI,3605,4258,846.6416157820573,West North Central,North Central
1959,MONTANA,4185,669,6255.605381165919,Mountain,West
1959,NEBRASKA,410,1397,293.4860415175376,West North Central,North Central
1959,NEVADA,614,279,2200.716845878136,Mountain,West
1959,NEW HAMPSHIRE,456,596,765.1006711409397,New England,Northeast
1959,NEW JERSEY,30207,6015,5021.945137157108,Middle Atlantic,Northeast
1959,NEW MEXICO,4448,919,4840.043525571274,Mountain,West
1959,NEW YORK,23392,16685,1401.9778243931676,Middle Atlantic,Northeast
1959,NORTH CAROLINA,3260,4458,731.2696276357111,South Atlantic,South
1959,NORTH DAKOTA,5559,618,8995.14563106796,West North Central,North Central
1959,OHIO,12029,9671,1243.8217350842726,East North Central,North Central
1959,OKLAHOMA,668,2289,291.8304936653561,West South Central,South
1959,OREGON,7815,1746,4475.945017182131,Pacific,West
1959,PENNSYLVANIA,27808,11234,2475.342709631476,Middle Atlantic,Northeast
1959,RHODE ISLAND,308,857,359.39323220536755,New England,Northeast
1959,SOUTH CAROLINA,1946,2348,828.7904599659284,South Atlantic,South
1959,SOUTH DAKOTA,861,667,1290.8545727136432,West North Central,North Central
1959,TENNESSEE,9720,3522,2759.7955706984667,East South Central,South
1959,TEXAS,33917,9405,3606.273258904838,West South Central,South
1959,UTAH,5837,870,6709.19540229885,Mountain,West
1959,VERMONT,2034,387,5255.813953488371,New England,Northeast
1959,VIRGINIA,13801,3951,3493.0397367755,South Atlantic,South
1959,WASHINGTON,14457,2821,5124.778447359093,Pacific,West
1959,WEST VIRGINIA,7538,1855,4063.611859838275,South Atlantic,South
1959,WISCONSIN,14972,3891,3847.854022102287,East North Central,North Central
1959,WYOMING,900,320,2812.5,Mountain,West
1960,ALABAMA,2075,3274,633.7813072693951,East South Central,South
1960,ALASKA,1456,229,6358.078602620087,Pacific,West
1960,ARIZONA,4305,1321,3258.89477668433,Mountain,West
1960,ARKANSAS,1596,1789,892.1185019564002,West South Central,South
1960,CALIFORNIA,22222,15870,1400.252047889099,Pacific,West
1960,COLORADO,6806,1769,3847.3713962690786,Mountain,West
1960,CONNECTICUT,11057,2544,4346.305031446541,New England,Northeast
1960,DELAWARE,956,449,2129.175946547884,South Atlantic,South
1960,FLORIDA,3723,5004,744.0047961630696,South Atlantic,South
1960,GEORGIA,217,3956,54.853387259858444,South Atlantic,South
1960,HAWAII,5322,642,8289.719626168224,Pacific,West
1960,IDAHO,2831,671,4219.076005961252,Mountain,West
1960,ILLINOIS,22656,10086,2246.281975014872,East North Central,North Central
1960,INDIANA,10427,4674,2230.851519041506,East North Central,North Central
1960,IOWA,1764,2756,640.0580551523948,West North Central,North Central
1960,KENTUCKY,10734,3041,3529.7599473857285,East South Central,South
1960,LOUISIANA,244,3260,74.84662576687117,West South Central,South
1960,MAINE,4027,975,4130.25641025641,New England,Northeast
1960,MARYLAND,3251,3113,1044.3302280758112,South Atlantic,South
1960,MASSACHUSETTS,21703,5160,4206.007751937985,New England,Northeast
1960,MICHIGAN,35379,7834,4516.083737554251,East North Central,North Central
1960,MINNESOTA,4325,3425,1262.773722627737,West North Central,North Central
1960,MISSISSIPPI,1665,2182,763.0614115490376,East South Central,South
1960,MISSOURI,751,4326,173.60147942672214,West North Central,North Central
1960,MONTANA,2132,679,3139.9116347569957,Mountain,West
1960,NEBRASKA,210,1417,148.20042342978124,West North Central,North Central
1960,NEVADA,765,291,2628.865979381443,Mountain,West
1960,NEW HAMPSHIRE,1135,609,1863.711001642036,New England,Northeast
1960,NEW JERSEY,10697,6103,1752.744551859741,Middle Atlantic,Northeast
1960,NEW MEXICO,65,954,68.13417190775681,Mountain,West
1960,NEW YORK,46685,16838,2772.597695688324,Middle Atlantic,Northeast
1960,NORTH CAROLINA,1239,4573,270.93811502296086,South Atlantic,South
1960,NORTH DAKOTA,2476,634,3905.3627760252366,West North Central,North Central
1960,OHIO,18605,9734,1911.341688925416,East North Central,North Central
1960,OKLAHOMA,1208,2336,517.1232876712328,West South Central,South
1960,OREGON,11074,1772,6249.435665914221,Pacific,West
1960,PENNSYLVANIA,6767,11329,597.316621060994,Middle Atlantic,Northeast
1960,RHODE ISLAND,1948,855,2278.362573099415,New England,Northeast
1960,SOUTH CAROLINA,1284,2392,536.7892976588629,South Atlantic,South
1960,SOUTH DAKOTA,120,683,175.69546120058567,West North Central,North Central
1960,TENNESSEE,19158,3575,5358.881118881119,East South Central,South
1960,TEXAS,49678,9624,5161.886949293433,West South Central,South
1960,UTAH,4966,900,5517.777777777778,Mountain,West
1960,VERMONT,3475,389,8933.161953727506,New England,Northeast
1960,VIRGINIA,7396,3986,1855.4942298043152,South Atlantic,South
1960,WASHINGTON,13023,2855,4561.471103327496,Pacific,West
1960,WEST VIRGINIA,3528,1853,1903.9395574743658,South Atlantic,South
1960,WISCONSIN,43191,3962,10901.312468450278,East North Central,North Central
1960,WYOMING,694,331,2096.676737160121,Mountain,West
1961,ALABAMA,2724,3316,821.471652593486,East South Central,South
1961,ALASKA,1002,238,4210.084033613445,Pacific,West
1961,ARIZONA,7952,1407,5651.741293532338,Mountain,West
1961,ARKANSAS,1842,1806,1019.9335548172756,West South Central,South
1961,CALIFORNIA,37112,16497,2249.621143238164,Pacific,West
1961,COLORADO,3926,1844,2129.067245119306,Mountain,West
1961,CONNECTICUT,6906,2586,2670.5336426914155,New England,Northeast
1961,DELAWARE,1701,461,3689.8047722342735,South Atlantic,South
1961,FLORIDA,6759,5243,1289.1474346748043,South Atlantic,South
1961,GEORGIA,415,4015,103.36239103362391,South Atlantic,South
1961,HAWAII,210,659,318.6646433990895,Pacific,West
1961,IDAHO,1966,684,2874.2690058479534,Mountain,West
1961,ILLINOIS,16356,10130,1614.6100691016782,East North Central,North Central
1961,INDIANA,5898,4730,1246.9344608879494,East North Central,North Central
1961,IOWA,5415,2756,1964.8040638606676,West North Central,North Central
1961,KENTUCKY,11442,3054,3746.561886051081,East South Central,South
1961,LOUISIANA,41,3287,12.473379981746273,West South Central,South
1961,MAINE,3076,995,3091.457286432161,New England,Northeast
1961,MARYLAND,4175,3176,1314.5465994962217,South Atlantic,South
1961,MASSACHUSETTS,22131,5219,4240.467522513892,New England,Northeast
1961,MICHIGAN,27653,7893,3503.484099835297,East North Central,North Central
1961,MINNESOTA,723,3470,208.35734870317003,West North Central,North Central
1961,MISSISSIPPI,1527,2206,692.2030825022666,East South Central,South
1961,MISSOURI,4442,4349,1021.3842262589101,West North Central,North Central
1961,MONTANA,2270,696,3261.4942528735633,Mountain,West
1961,NEBRASKA,639,1446,441.90871369294604,West North Central,North Central
1961,NEVADA,648,315,2057.142857142857,Mountain,West
1961,NEW HAMPSHIRE,1525,618,2467.6375404530745,New England,Northeast
1961,NEW JERSEY,18642,6265,2975.5786113328013,Middle Atlantic,Northeast
1961,NEW MEXICO,20,965,20.72538860103627,Mountain,West
1961,NEW YORK,35806,17061,2098.7046480276654,Middle Atlantic,Northeast
1961,NORTH CAROLINA,5175,4663,1109.8005575809564,South Atlantic,South
1961,NORTH DAKOTA,2871,641,4478.939157566303,West North Central,North Central
1961,OHIO,20611,9854,2091.6379135376496,East North Central,North Central
1961,OKLAHOMA,622,2380,261.34453781512605,West South Central,South
1961,OREGON,5914,1787,3309.4571908226076,Pacific,West
1961,PENNSYLVANIA,25846,11392,2268.7851123595506,Middle Atlantic,Northeast
1961,RHODE ISLAND,6681,858,7786.713286713287,New England,Northeast
1961,SOUTH CAROLINA,3298,2409,1369.032793690328,South Atlantic,South
1961,SOUTH DAKOTA,217,693,313.13131313131316,West North Central,North Central
1961,TENNESSEE,14891,3622,4111.264494754279,East South Central,South
1961,TEXAS,17044,9820,1735.641547861507,West South Central,South
1961,UTAH,1734,936,1852.5641025641025,Mountain,West
1961,VERMONT,1157,390,2966.666666666667,New England,Northeast
1961,VIRGINIA,12083,4095,2950.671550671551,South Atlantic,South
1961,WASHINGTON,8900,2882,3088.1332408049966,Pacific,West
1961,WEST VIRGINIA,8050,1828,4403.719912472648,South Atlantic,South
1961,WISCONSIN,37495,4009,9352.706410576204,East North Central,North Central
1961,WYOMING,519,337,1540.059347181009,Mountain,West
1962,ALABAMA,2254,3323,678.3027384893169,East South Central,South
1962,ALASKA,1406,246,5715.447154471545,Pacific,West
1962,ARIZONA,6360,1471,4323.589394969408,Mountain,West
1962,ARKANSAS,1321,1853,712.8980032379925,West South Central,South
1962,CALIFORNIA,27974,17072,1638.5895032802248,Pacific,West
1962,COLORADO,9216,1899,4853.080568720379,Mountain,West
1962,CONNECTICUT,17729,2647,6697.771061579147,New England,Northeast
1962,DELAWARE,616,469,1313.4328358208954,South Atlantic,South
1962,FLORIDA,4116,5458,754.1223891535361,South Atlantic,South
1962,GEORGIA,416,4086,101.81106216348506,South Atlantic,South
1962,HAWAII,2769,684,4048.2456140350873,Pacific,West
1962,IDAHO,1616,692,2335.2601156069363,Mountain,West
1962,ILLINOIS,16602,10280,1614.9805447470817,East North Central,North Central
1962,INDIANA,7696,4736,1625,East North Central,North Central
1962,IOWA,11107,2750,4038.9090909090914,West North Central,North Central
1962,KENTUCKY,6169,3079,2003.5725885027605,East South Central,South
1962,LOUISIANA,232,3345,69.35724962630792,West South Central,South
1962,MAINE,6867,994,6908.450704225352,New England,Northeast
1962,MARYLAND,3121,3263,956.4817652467054,South Atlantic,South
1962,MASSACHUSETTS,26562,5263,5046.931407942238,New England,Northeast
1962,MICHIGAN,25666,7933,3235.3460229421403,East North Central,North Central
1962,MINNESOTA,1699,3513,483.63222317107886,West North Central,North Central
1962,MISSISSIPPI,2668,2243,1189.4783771734285,East South Central,South
1962,MISSOURI,1400,4357,321.3220105577232,West North Central,North Central
1962,MONTANA,8490,698,12163.323782234958,Mountain,West
1962,NEBRASKA,119,1464,81.28415300546447,West North Central,North Central
1962,NEVADA,650,352,1846.5909090909092,Mountain,West
1962,NEW HAMPSHIRE,960,632,1518.987341772152,New England,Northeast
1962,NEW JERSEY,32323,6376,5069.479297365119,Middle Atlantic,Northeast
1962,NEW YORK,46913,17301,2711.577365470204,Middle Atlantic,Northeast
1962,NORTH CAROLINA,907,4707,192.6917357127682,South Atlantic,South
1962,NORTH DAKOTA,3745,637,5879.120879120879,West North Central,North Central
1962,OHIO,11890,9929,1197.5022660892337,East North Central,North Central
1962,OKLAHOMA,2075,2427,854.9649773382777,West South Central,South
1962,OREGON,13804,1818,7592.959295929593,Pacific,West
1962,PENNSYLVANIA,9436,11355,830.9995596653457,Middle Atlantic,Northeast
1962,RHODE ISLAND,3224,871,3701.492537313433,New England,Northeast
1962,SOUTH CAROLINA,925,2423,381.75815105241435,South Atlantic,South
1962,SOUTH DAKOTA,398,705,564.5390070921986,West North Central,North Central
1962,TENNESSEE,24282,3673,6610.944731826844,East South Central,South
1962,TEXAS,66173,10053,6582.4132099870685,West South Central,South
1962,UTAH,4176,958,4359.081419624217,Mountain,West
1962,VERMONT,2053,393,5223.918575063613,New England,Northeast
1962,VIRGINIA,9303,4180,2225.598086124402,South Atlantic,South
1962,WASHINGTON,20555,2942,6986.743711760707,Pacific,West
1962,WEST VIRGINIA,10173,1809,5623.548922056385,South Atlantic,South
1962,WISCONSIN,15797,4049,3901.457149913559,East North Central,North Central
1962,WYOMING,441,333,1324.3243243243244,Mountain,West
1963,ALABAMA,1167,3358,347.5282906491959,East South Central,South
1963,ALASKA,1968,256,7687.5,Pacific,West
1963,ARIZONA,8829,1521,5804.733727810651,Mountain,West
1963,ARKANSAS,1437,1875,766.4,West South Central,South
1963,CALIFORNIA,20102,17668,1137.7631876839484,Pacific,West
1963,COLORADO,6052,1936,3126.03305785124,Mountain,West
1963,CONNECTICUT,5837,2727,2140.4473780711405,New England,Northeast
1963,DELAWARE,1189,483,2461.6977225672877,South Atlantic,South
1963,FLORIDA,3737,5628,664.001421464108,South Atlantic,South
1963,GEORGIA,200,4172,47.93863854266539,South Atlantic,South
1963,HAWAII,3426,682,5023.460410557184,Pacific,West
1963,IDAHO,3927,683,5749.633967789166,Mountain,West
1963,ILLINOIS,10215,10402,982.022687944626,East North Central,North Central
1963,INDIANA,5956,4799,1241.0918941446134,East North Central,North Central
1963,IOWA,7319,2747,2664.361121223152,West North Central,North Central
1963,KENTUCKY,9057,3096,2925.3875968992247,East South Central,South
1963,LOUISIANA,141,3377,41.75303523837726,West South Central,South
1963,MAINE,459,993,462.2356495468278,New England,Northeast
1963,MARYLAND,2100,3386,620.2008269344359,South Atlantic,South
1963,MASSACHUSETTS,4504,5344,842.814371257485,New England,Northeast
1963,MICHIGAN,41217,8058,5115.040953090097,East North Central,North Central
1963,MINNESOTA,2669,3531,755.8765222316624,West North Central,North Central
1963,MISSISSIPPI,673,2244,299.91087344028523,East South Central,South
1963,MISSOURI,2793,4392,635.9289617486339,West North Central,North Central
1963,MONTANA,3202,703,4554.765291607397,Mountain,West
1963,NEBRASKA,234,1476,158.53658536585365,West North Central,North Central
1963,NEVADA,279,397,702.7707808564232,Mountain,West
1963,NEW HAMPSHIRE,44,649,67.79661016949153,New England,Northeast
1963,NEW JERSEY,10625,6531,1626.856530393508,Middle Atlantic,Northeast
1963,NEW MEXICO,5,989,5.055611729019211,Mountain,West
1963,NEW YORK,18671,17461,1069.297291105893,Middle Atlantic,Northeast
1963,NORTH CAROLINA,1448,4742,305.35638970898356,South Atlantic,South
1963,NORTH DAKOTA,4320,644,6708.074534161491,West North Central,North Central
1963,OHIO,14571,9986,1459.142799919888,East North Central,North Central
1963,OKLAHOMA,347,2439,142.27142271422713,West South Central,South
1963,OREGON,4786,1853,2582.838640043173,Pacific,West
1963,PENNSYLVANIA,12184,11424,1066.5266106442577,Middle Atlantic,Northeast
1963,RHODE ISLAND,1198,876,1367.579908675799,New England,Northeast
1963,SOUTH CAROLINA,2408,2460,978.8617886178862,South Atlantic,South
1963,SOUTH DAKOTA,79,708,111.5819209039548,West North Central,North Central
1963,TENNESSEE,6872,3718,1848.305540613233,East South Central,South
1963,TEXAS,16506,10159,1624.7662171473569,West South Central,South
1963,UTAH,2983,974,3062.6283367556466,Mountain,West
1963,VERMONT,1614,397,4065.491183879093,New England,Northeast
1963,VIRGINIA,7460,4276,1744.621141253508,South Atlantic,South
1963,WASHINGTON,4976,2955,1683.9255499153976,Pacific,West
1963,WEST VIRGINIA,12268,1796,6830.734966592428,South Atlantic,South
1963,WISCONSIN,57073,4112,13879.620622568094,East North Central,North Central
1963,WYOMING,329,336,979.1666666666666,Mountain,West
1964,ALABAMA,18105,3395,5332.842415316642,East South Central,South
1964,ALASKA,1038,263,3946.768060836502,Pacific,West
1964,ARIZONA,6265,1556,4026.349614395887,Mountain,West
1964,ARKANSAS,1081,1897,569.8471270426991,West South Central,South
1964,CALIFORNIA,32483,18151,1789.5983692358548,Pacific,West
1964,COLORADO,3224,1970,1636.5482233502537,Mountain,West
1964,CONNECTICUT,5234,2798,1870.6218727662615,New England,Northeast
1964,DELAWARE,394,497,792.7565392354124,South Atlantic,South
1964,FLORIDA,7019,5781,1214.1498010724788,South Atlantic,South
1964,GEORGIA,211,4258,49.553781117895724,South Atlantic,South
1964,HAWAII,860,700,1228.5714285714287,Pacific,West
1964,IDAHO,2234,680,3285.2941176470586,Mountain,West
1964,ILLINOIS,15778,10580,1491.304347826087,East North Central,North Central
1964,INDIANA,22161,4856,4563.632619439868,East North Central,North Central
1964,IOWA,22495,2746,8191.915513474145,West North Central,North Central
1964,KENTUCKY,14715,3129,4702.780441035475,East South Central,South
1964,LOUISIANA,117,3446,33.95240858966918,West South Central,South
1964,MAINE,3707,993,3733.1319234642497,New England,Northeast
1964,MARYLAND,3054,3492,874.5704467353952,South Atlantic,South
1964,MASSACHUSETTS,7350,5448,1349.1189427312775,New England,Northeast
1964,MICHIGAN,29002,8187,3542.445340173446,East North Central,North Central
1964,MINNESOTA,345,3558,96.96458684654301,West North Central,North Central
1964,MISSISSIPPI,5852,2241,2611.334225792057,East South Central,South
1964,MISSOURI,1074,4442,241.78298063935165,West North Central,North Central
1964,MONTANA,4037,706,5718.130311614731,Mountain,West
1964,NEBRASKA,810,1482,546.5587044534414,West North Central,North Central
1964,NEVADA,985,426,2312.206572769953,Mountain,West
1964,NEW HAMPSHIRE,890,663,1342.3831070889894,New England,Northeast
1964,NEW JERSEY,11563,6660,1736.1861861861862,Middle Atlantic,Northeast
1964,NEW MEXICO,1113,1006,1106.361829025845,Mountain,West
1964,NORTH CAROLINA,1253,4802,260.93294460641397,South Atlantic,South
1964,NORTH DAKOTA,5237,649,8069.337442218797,West North Central,North Central
1964,OHIO,19172,10080,1901.984126984127,East North Central,North Central
1964,OKLAHOMA,1037,2446,423.95748160261655,West South Central,South
1964,OREGON,8520,1888,4512.71186440678,Pacific,West
1964,PENNSYLVANIA,11587,11519,1005.9032902161647,Middle Atlantic,Northeast
1964,RHODE ISLAND,2466,885,2786.4406779661017,New England,Northeast
1964,SOUTH CAROLINA,3948,2475,1595.1515151515152,South Atlantic,South
1964,SOUTH DAKOTA,68,701,97.00427960057063,West North Central,North Central
1964,TENNESSEE,23588,3771,6255.1047467515245,East South Central,South
1964,TEXAS,39353,10270,3831.840311587147,West South Central,South
1964,UTAH,2543,978,2600.2044989775054,Mountain,West
1964,VERMONT,2359,399,5912.280701754386,New England,Northeast
1964,VIRGINIA,11873,4357,2725.0401652513196,South Atlantic,South
1964,WASHINGTON,19879,2961,6713.610266801756,Pacific,West
1964,WEST VIRGINIA,9147,1797,5090.150250417362,South Atlantic,South
1964,WISCONSIN,15361,4165,3688.115246098439,East North Central,North Central
1964,WYOMING,286,339,843.6578171091445,Mountain,West
1965,ALABAMA,2346,3443,681.3825152483299,East South Central,South
1965,ALASKA,215,271,793.3579335793358,Pacific,West
1965,ARIZONA,1593,1584,1005.6818181818181,Mountain,West
